,,,PARTE DIARIO OLPP,,,,,,,,
,,,CONSUMO ENERGIA ELECTRICA (KWh),,,,,,,,
,,,,,,,,,,,
,ACUMULADO HASTA:,,,,3/26/2013,,,,,,
,CODCLI,RUTA-FOLIO,NOMBRE DEL SERVICIO SERVICIOS,MUNICIPIO,PLAN ,PLAN DIA,CONSUMO DEL DIA,CONSUMO ACUMULADO,%(DIARIO),%(ACUMULADO),
,1,,2,3,4,5,6,7,6/5,7/4,
90,7825,A43220,CEAC 5,LISA,3000,100.0,30.0,1548.0,0.30,0.52,
91,24587,A43245,CEAC 6,LISA,50,1.7,4.0,262.0,2.40,5.24,
92,110,E20494,CAPITOLIO (C NORTE),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
93,111,E20504,CAPITOLIO (NODO),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
94,112,E20514,CAPITOLIO (ACC),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
95,113,E20524,CAPITOLIO (C SUR),HAB VIEJA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
96,H15804,K74817,CAPITOLIO (CARPINTERIA),CTRO HABANA,0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,
97,9023,R10260,SEDE CENTRAL (5ta B y 88),PLAYA,1200,40.0,1.0,31.0,0.03,0.03,
98,H30552,S74091,SEDE CENTRAL (PIQUERA),CTRO HABANA,500,16.7,8.0,318.0,0.48,0.64,
99,P03026,B43051,SEDE CENTRAL (M# 260),PLAZA,35206,1173.5,300.0,15312.0,0.26,0.43,
100,Y74070,S33113,SEDE CENTRAL (KOHLY),PLAYA,500,16.7,15.0,898.0,0.90,1.80,
101,7927,I20113,GTEBH (DREN),SAN MIGUEL,666,22.2,0.0,0.0,0.00,0.00,
102,,G10426,GTEBH (RIO HONDO),SAN MIGUEL,1333,44.4,5.0,130.0,0.11,0.10,
103,Y76454,P10034,DT LA HABANA,PLAYA,2400,80.0,40.0,2400.0,0.50,1.00,
,,,,,597286,19881.6,13007.0,559516.0,0.65,0.94,
